,arc,nommun,cvemun,region,dist_ori,dist_des,inm_30km,sc_30km,dis_tot,geometry,eventos,area,R1,R2,R3,R4,tipo_nodo,vul2r1,vul2r1_normalized
115,PG1103-PG1027,"Acapulco de Juarez, Guerrero",12001.0,Pacifico,0.0,267.56,1,2,321.5268333,POINT (-99.89401819999999 16.868049499999998),32.0,1711.761408,0.131542497,0.046126766,0.05657441,0.455956152,origen,3732.4973985096835,0.3778283525675658
116,PG1103-PG1027,"Acapulco de Juarez, Guerrero",12001.0,Desconocido,31.855,281.654,1,2,321.5268333,POINT (-99.71503055885064 16.956900739850898),32.0,1711.761408,0.131542497,0.046126766,0.05657441,0.455956152,intersectante,,
117,PG1103-PG1027,"Atoyac de Alvarez, Guerrero",12011.0,Desconocido,110.675,213.003,1,1,321.5268333,POINT (-100.34309226475706 17.33265621047249),,1452.775034,0.015540399,0.010345269,0.010989629,0.496415521,intersectante,,
118,PG1103-PG1027,"Benito Juarez, Guerrero",12014.0,Desconocido,85.826,197.416,1,1,321.5268333,POINT (-100.42845407892081 17.097135347053953),,237.0544124,0.011038825,0.01,0.010309259,0.494289276,intersectante,,
119,PG1103-PG1027,"Coyuca de Benitez, Guerrero",12021.0,Desconocido,62.211,262.861,1,1,321.5268333,POINT (-100.05893732035553 17.144769957828903),,1838.744263,0.013809024,0.011035807,0.012474072,0.497892292,intersectante,,
120,PG1103-PG1027,"Petatlan, Guerrero",12048.0,Desconocido,241.187,80.335,1,1,321.5268333,POINT (-101.15589477497309 17.619714336994747),,1986.555851,0.012423924,0.01,0.010618518,0.496709043,intersectante,,
121,PG1103-PG1027,"Tecpan de Galeana, Guerrero",12057.0,Desconocido,161.117,201.021,1,1,321.5268333,POINT (-100.74512360137507 17.401174401773332),,2783.197994,0.013116474,0.011035807,0.011237036,0.497640473,intersectante,,
122,PG1103-PG1027,"Zihuatanejo de Azueta, Guerrero",12038.0,Pacifico,267.554,0.0,1,1,321.5268333,POINT (-101.49695243500598 17.80789995),14.0,1461.010722,0.036316894,0.017595917,0.019834437,0.489187825,destino,1.392426179370495,0.04007035122029497
123,PG1027-PG988,"Zihuatanejo de Azueta, Guerrero",12038.0,Pacifico,0.0,118.155,1,1,148.1975,POINT (-101.49695243500598 17.80789995),14.0,1461.010722,0.036316894,0.017595917,0.019834437,0.489187825,origen,0.25421825800000003,0.010405078487699315
124,PG1027-PG988,"La Union de Isidoro Montes de Oca, Guerrero",12068.0,Desconocido,76.47,57.381,1,1,148.1975,POINT (-101.85461858970221 18.02329895390181),,1833.738049,0.01069255,0.01,0.01068037,0.499123383,intersectante,,
125,PG1027-PG988,"Lazaro Cardenas, Michoacan de Ocampo",16052.0,Desconocido,135.136,27.408,1,1,148.1975,POINT (-102.37646285131876 18.086484142685997),,1172.208226,0.045320042,0.011726345,0.014700737,0.461784272,intersectante,,
126,PG1027-PG988,"Lazaro Cardenas, Michoacan de Ocampo",16052.0,Pacifico,118.157,0.0,1,1,148.1975,POINT (-102.19865899999999 17.95947689999999),,1172.208226,0.045320042,0.011726345,0.014700737,0.461784272,destino,,
127,PG988-PG872,"Lazaro Cardenas, Michoacan de Ocampo",16052.0,Pacifico,0.0,339.789,1,1,354.884,POINT (-102.19865899999999 17.95947689999999),,1172.208226,0.045320042,0.011726345,0.014700737,0.461784272,origen,,
128,PG988-PG872,"Armeria, Colima",6001.0,Desconocido,298.292,56.94,1,1,354.884,POINT (-103.9978984684913 19.006557322087822),,407.8012997,0.018656873,0.010690538,0.013339998,0.491678786,intersectante,,
129,PG988-PG872,"Tecoman, Colima",6009.0,Desconocido,275.23,69.577,1,1,354.884,POINT (-103.81053462511771 18.887644838623988),,788.0380021,0.041164743,0.015179035,0.040616644,0.487350893,intersectante,,
130,PG988-PG872,"Aquila, Michoacan de Ocampo",16008.0,Desconocido,,,1,1,354.884,POINT (-103.23609953775416 18.37613521780705),,2314.354979,0.0113851,0.01,0.010804073,0.499799924,intersectante,,
131,PG988-PG872,"Coahuayana, Michoacan de Ocampo",16014.0,Desconocido,260.183,102.422,1,1,354.884,POINT (-103.61279146718226 18.74689444737642),,367.1141506,0.014155299,0.01,0.010494814,0.492803026,intersectante,,
132,PG988-PG872,"Lazaro Cardenas, Michoacan de Ocampo",16052.0,Desconocido,27.408,329.484,1,1,354.884,POINT (-102.37646285131876 18.086484142685997),,1172.208226,0.045320042,0.011726345,0.014700737,0.461784272,intersectante,,
133,PG988-PG872,"Manzanillo, Colima",6007.0,Pacifico,339.708,0.0,1,1,354.884,POINT (-104.3159957 19.0506256),10.0,1336.79393,0.093105981,0.014143228,0.099808822,0.481314119,destino,324.3705684501267,0.26573822855871615
134,PG872-PG797,"Manzanillo, Colima",6007.0,Pacifico,0.0,308.596,1,1,336.7765,POINT (-104.3159957 19.0506256),10.0,1336.79393,0.093105981,0.014143228,0.099808822,0.481314119,origen,37.21977436939265,0.16736111971699358
135,PG872-PG797,"Cabo Corrientes, Jalisco",14020.0,Desconocido,246.536,85.687,1,1,336.7765,POINT (-105.40377508943081 20.341628678086266),,1553.373945,0.01207765,0.01,0.010123704,0.499464659,intersectante,,
136,PG872-PG797,"Cihuatlan, Jalisco",14022.0,Desconocido,68.329,258.064,1,1,336.7765,POINT (-104.6142866419946 19.276593744576232),,496.4780915,0.021773347,0.010690538,0.010309259,0.490178897,intersectante,,
137,PG872-PG797,"La Huerta, Jalisco",14043.0,Desconocido,135.194,247.146,1,1,336.7765,POINT (-104.86386165254339 19.51470440782061),,2011.297175,0.015886674,0.01,0.01,0.498997232,intersectante,,
138,PG872-PG797,"Puerto Vallarta, Jalisco",14067.0,Desconocido,298.075,30.929,1,1,336.7765,POINT (-105.14835109652532 20.69850313304101),,683.4952023,0.188331584,0.022429683,0.011484443,0.810759437,intersectante,,
139,PG872-PG797,"Tomatlan, Jalisco",14100.0,Desconocido,198.887,136.265,1,1,336.7765,POINT (-105.16518786384938 19.97862660366878),,2990.870972,0.023504722,0.01,0.010123704,0.498755063,intersectante,,
140,PG872-PG797,"Bahia de Banderas, Nayarit",18020.0,Desconocido,308.245,7.302,1,1,336.7765,POINT (-105.26758764146213 20.848280933754875),2.0,775.6855504,0.055362015,0.011726345,0.010927777,0.837235116,intersectante,,
141,PG872-PG797,"Bahia de Banderas, Nayarit",18020.0,Pacifico,308.433,0.0,1,1,336.7765,POINT (-105.31750873696498 20.8290434),2.0,775.6855504,0.055362015,0.011726345,0.010927777,0.837235116,destino,270.52190886194245,0.25742739680158483
142,PG797-PG837,"Bahia de Banderas, Nayarit",18020.0,Pacifico,0.0,135.73,1,1,167.1663333,POINT (-105.31750873696498 20.8290434),2.0,775.6855504,0.055362015,0.011726345,0.010927777,0.837235116,origen,0.9087287584350939,0.02969475857550362
143,PG797-PG837,"Bahia de Banderas, Nayarit",18020.0,Desconocido,7.302,132.756,1,1,167.1663333,POINT (-105.26758764146213 20.848280933754875),2.0,775.6855504,0.055362015,0.011726345,0.010927777,0.837235116,intersectante,,
144,PG797-PG837,"Compostela, Nayarit",18004.0,Desconocido,134.762,74.5,1,1,167.1663333,POINT (-105.05475039098434 21.13252198328165),,1863.416025,0.023158447,0.01,0.010309259,0.850515855,intersectante,,
145,PG797-PG837,"Xalisco, Nayarit",18008.0,Desconocido,133.511,18.668,1,8,167.1663333,POINT (-104.9533381576777 21.390664899099587),,474.0029721,0.015886674,0.01,0.010494814,0.846261873,intersectante,,
146,PG797-PG837,"Tepic, Nayarit",18017.0,Pacifico,135.74,0.0,1,8,167.1663333,POINT (-104.89158889999999 21.5119156),219.0,1664.715315,0.192140609,0.040038401,0.058677371,0.8364095,destino,493.02006561592157,0.2849216319609396
147,PG837-PG761,"Tepic, Nayarit",18017.0,Pacifico,0.0,623.221,1,8,687.9002,POINT (-104.89158889999999 21.5119156),219.0,1664.715315,0.192140609,0.040038401,0.058677371,0.8364095,origen,20.553795075815696,0.14104891813172768
148,PG837-PG761,"Pueblo Nuevo, Durango",10023.0,Desconocido,,,1,1,687.9002,POINT (-105.31316791466118 23.4114673023281),,6876.932578,0.014155299,0.01,0.011855554,0.852847056,intersectante,,
149,PG837-PG761,"San Dimas, Durango",10026.0,Desconocido,582.122,417.513,1,1,687.9002,POINT (-105.73918651226208 24.229292786610294),,5442.996954,0.011038825,0.01,0.010185555,0.85353071,intersectante,,
150,PG837-PG761,"Acaponeta, Nayarit",18001.0,Desconocido,163.295,492.055,1,1,687.9002,POINT (-105.2517462768993 22.464731354797912),,1435.882397,0.013809024,0.010345269,0.010556666,0.852230671,intersectante,,
151,PG837-PG761,"Huajicori, Nayarit",18005.0,Desconocido,207.402,470.292,1,1,687.9002,POINT (-105.243483720344 22.786699660345736),,2202.065611,0.0113851,0.01,0.010185555,0.853342845,intersectante,,
152,PG837-PG761,"Rosamorada, Nayarit",18010.0,Desconocido,100.384,522.843,1,1,687.9002,POINT (-105.2167029731988 22.11716735712117),,1834.768757,0.016232949,0.01,0.010742222,0.853025395,intersectante,,
153,PG837-PG761,"Rosamorada, Nayarit",18010.0,Desconocido,90.066,573.395,1,1,687.9002,POINT (-104.95865568002131 21.994480244132504),,1834.768757,0.016232949,0.01,0.010742222,0.853025395,intersectante,,
154,PG837-PG761,"Santiago Ixcuintla, Nayarit",18015.0,Desconocido,88.918,560.208,1,1,687.9002,POINT (-105.33457559268572 21.861613528853223),,1771.550209,0.024543547,0.010345269,0.010432963,0.850127282,intersectante,,
155,PG837-PG761,"Tecuala, Nayarit",18016.0,Desconocido,156.651,504.278,1,1,687.9002,POINT (-105.5185607510992 22.337288808549605),,1031.882462,0.015540399,0.010345269,0.010432963,0.850624653,intersectante,,
156,PG837-PG761,"Tuxpan, Nayarit",18018.0,Desconocido,94.733,551.39,1,1,687.9002,POINT (-105.34063337490102 21.941319661073507),,222.8441793,0.013462749,0.01,0.010185555,0.843930229,intersectante,,
157,PG837-PG761,"Concordia, Sinaloa",25004.0,Desconocido,568.073,65.297,1,1,687.9002,POINT (-105.99012857438343 23.414386939830223),,2125.046349,0.01207765,0.01,0.010556666,0.852962838,intersectante,,
158,PG837-PG761,"Mazatlan, Sinaloa",25012.0,Desconocido,636.739,33.348,1,2,687.9002,POINT (-106.31145050059018 23.45794566135944),976.0,2453.664128,0.102109129,0.045858444,0.025834062,0.836523442,intersectante,,
159,PG837-PG761,"Mazatlan, Sinaloa",25012.0,Pacifico,622.242,0.0,1,4,687.9002,POINT (-106.4208391 23.2035785),976.0,2453.664128,0.102109129,0.045858444,0.025834062,0.836523442,destino,11.444910941455042,0.11581901508572845
160,PG761-PG725,"Mazatlan, Sinaloa",25012.0,Pacifico,0.0,223.659,1,4,250.29475,POINT (-106.4208391 23.2035785),976.0,2453.664128,0.102109129,0.045858444,0.025834062,0.836523442,origen,184415.26894132126,0.5569719275672684
161,PG761-PG725,"Culiacan, Sinaloa",25006.0,Desconocido,202.764,22.515,1,5,250.29475,POINT (-107.26655061480324 24.653110356868893),11.0,6195.904624,0.201490031,0.034387621,0.062697738,0.841276635,intersectante,,
162,PG761-PG725,"Elota, Sinaloa",25008.0,Desconocido,120.129,114.608,1,1,250.29475,POINT (-106.841922923603 24.043917251065967),,1629.441322,0.015194124,0.01,0.010432963,0.851921741,intersectante,,
163,PG761-PG725,"Mazatlan, Sinaloa",25012.0,Desconocido,33.348,211.033,1,2,250.29475,POINT (-106.31145050059018 23.45794566135944),976.0,2453.664128,0.102109129,0.045858444,0.025834062,0.836523442,intersectante,,
164,PG761-PG725,"San Ignacio, Sinaloa",25016.0,Desconocido,111.089,185.693,1,1,250.29475,POINT (-106.36497358965798 23.952627193497584),,5082.937307,0.01069255,0.010345269,0.010247407,0.853340014,intersectante,,
165,PG761-PG725,"Culiacan, Sinaloa",25006.0,Pacifico,223.671,0.0,1,5,250.29475,POINT (-107.393395 24.797896499999986),11.0,6195.904624,0.201490031,0.034387621,0.062697738,0.841276635,destino,107.69344605728712,0.21537245390892143
166,PG725-PG647,"Culiacan, Sinaloa",25006.0,Pacifico,0.0,113.116,1,5,136.6413333,POINT (-107.393395 24.797896499999986),11.0,6195.904624,0.201490031,0.034387621,0.062697738,0.841276635,origen,20.36819886136185,0.14065165775508684
167,PG725-PG647,"Culiacan, Sinaloa",25006.0,Desconocido,22.515,135.477,1,5,136.6413333,POINT (-107.26655061480324 24.653110356868893),11.0,6195.904624,0.201490031,0.034387621,0.062697738,0.841276635,intersectante,,
168,PG725-PG647,"Mocorito, Sinaloa",25013.0,Desconocido,83.537,49.238,1,1,136.6413333,POINT (-107.7790653131088 25.36002179908419),,2769.228283,0.011731375,0.01,0.011237036,0.852840648,intersectante,,
169,PG725-PG647,"Salvador Alvarado, Sinaloa",25015.0,Desconocido,104.645,14.512,1,1,136.6413333,POINT (-108.07656109592986 25.417647949331815),,780.7196859,0.020041973,0.01,0.012226665,0.840029513,intersectante,,
170,PG725-PG647,"Angostura, Sinaloa",25002.0,Pacifico,113.168,0.0,1,1,136.6413333,POINT (-108.16151999999998 25.365747099999997),79.0,1769.212728,0.019349423,0.012416883,0.011051481,0.851362197,destino,474.2271489341291,0.2831400845805848
171,PG647-PG648,"Angostura, Sinaloa",25002.0,Pacifico,0.0,44.772,1,1,64.135,POINT (-108.16151999999998 25.365747099999997),79.0,1769.212728,0.019349423,0.012416883,0.011051481,0.851362197,origen,183.96288552924426,0.2397931279250017
172,PG647-PG648,"Salvador Alvarado, Sinaloa",25015.0,Desconocido,14.512,49.623,1,1,64.135,POINT (-108.07656109592986 25.417647949331815),,780.7196859,0.020041973,0.01,0.012226665,0.840029513,intersectante,,
173,PG647-PG648,"Guasave, Sinaloa",25011.0,Pacifico,44.841,0.0,1,2,64.135,POINT (-108.4674697 25.57379999999999),1.0,2890.714087,0.042203568,0.014488497,0.017484068,0.844951335,destino,0.014067855999999998,0.0006417157963833587
174,PG648-PG609,"Guasave, Sinaloa",25011.0,Pacifico,0.0,90.313,1,2,90.313,POINT (-108.4674697 25.57379999999999),1.0,2890.714087,0.042203568,0.014488497,0.017484068,0.844951335,origen,0.014067855999999998,0.0006417157963833587
175,PG648-PG609,"Ahome, Sinaloa",25001.0,Pacifico,90.259,0.0,1,1,90.313,POINT (-109.205834408303 25.9240491),3.0,3970.319832,0.103494229,0.026572911,0.025957766,0.843113101,destino,0.1552413435,0.006628991057922769
176,PG609-PG611,"Ahome, Sinaloa",25001.0,Pacifico,0.0,158.022,1,1,171.635,POINT (-109.205834408303 25.9240491),3.0,3970.319832,0.103494229,0.026572911,0.025957766,0.843113101,origen,0.1552413435,0.006628991057922769
177,PG609-PG611,,,Desconocido,120.822,50.813,1,1,171.635,POINT (-109.4021750028384 26.65134892451077),,,,,,,intersectante,,
178,PG609-PG611,"Navojoa, Sonora",26042.0,Pacifico,158.12,0.0,1,1,171.635,POINT (-109.4438227 27.072187200000002),834.0,2729.938089,0.037701994,0.010690538,0.011979258,0.846343202,destino,15.721731498,0.1293883937965414
179,PG611-PG572,"Navojoa, Sonora",26042.0,Pacifico,0.0,38.47,1,1,52.7,POINT (-109.4438227 27.072187200000002),834.0,2729.938089,0.037701994,0.010690538,0.011979258,0.846343202,origen,15.721731498,0.1293883937965414
180,PG611-PG572,"Etchojoa, Sonora",26026.0,Desconocido,27.842,24.858,1,1,52.7,POINT (-109.67854604257055 27.01117457051977),,932.3259465,0.013116474,0.011035807,0.010371111,0.846971489,intersectante,,
181,PG611-PG572,"Huatabampo, Sonora",26033.0,Pacifico,38.47,0.0,1,1,52.7,POINT (-109.64200849999999 26.8248431),1042.0,1936.381548,0.023504722,0.010345269,0.010432963,0.8501774,destino,4893.757584373903,0.39026871293703896
182,PG572-PG573,"Huatabampo, Sonora",26033.0,Pacifico,0.0,117.621,1,1,127.7436667,POINT (-109.64200849999999 26.8248431),1042.0,1936.381548,0.023504722,0.010345269,0.010432963,0.8501774,origen,1481299.006719559,0.6526786895750156
183,PG572-PG573,"Benito Juarez, Sonora",26071.0,Desconocido,49.155,72.961,1,1,127.7436667,POINT (-109.84615396547022 27.107239408165782),,395.9743021,0.013809024,0.077909286,0.010618518,0.8458113,intersectante,,
184,PG572-PG573,"Etchojoa, Sonora",26026.0,Desconocido,24.858,95.201,1,1,127.7436667,POINT (-109.67854604257055 27.01117457051977),,932.3259465,0.013116474,0.011035807,0.010371111,0.846971489,intersectante,,
185,PG572-PG573,"Navojoa, Sonora",26042.0,Desconocido,43.123,97.933,1,1,127.7436667,POINT (-109.40193313655817 27.084853222680003),834.0,2729.938089,0.037701994,0.010690538,0.011979258,0.846343202,intersectante,,
186,PG572-PG573,"Cajeme, Sonora",26018.0,Pacifico,117.65,0.0,1,1,127.7436667,POINT (-109.902207535928 27.711980649999987),1039.0,4951.971948,0.10003148,0.011381076,0.051378858,0.845286849,destino,51.966353860000005,0.18235021817796485
187,PG573-PG534,"Cajeme, Sonora",26018.0,Pacifico,0.0,134.379,1,1,158.84,POINT (-109.902207535928 27.711980649999987),1039.0,4951.971948,0.10003148,0.011381076,0.051378858,0.845286849,origen,1890.5716022985464,0.34659473683642883
188,PG573-PG534,"Bacum, Sonora",26012.0,Desconocido,44.653,127.323,1,1,158.84,POINT (-110.15882339044887 27.74376413100497),,1578.859044,0.01207765,0.026319958,0.010494814,0.852025922,intersectante,,
189,PG573-PG534,"Empalme, Sonora",26025.0,Desconocido,110.218,35.486,1,1,158.84,POINT (-110.66857417721063 28.00780493328565),,589.4781136,0.024889822,0.010345269,0.012721479,0.840512111,intersectante,,
190,PG573-PG534,"Guaymas, Sonora",26029.0,Pacifico,134.497,0.0,1,1,158.84,POINT (-110.89940589999999 27.921644099999984),863.0,7944.176034,0.041164743,0.012416883,0.029607022,0.850796133,destino,1058.3342453665466,0.31996253347901027
191,PG534-PG497,"Guaymas, Sonora",26029.0,Pacifico,0.0,137.761,1,1,137.761,POINT (-110.89940589999999 27.921644099999984),863.0,7944.176034,0.041164743,0.012416883,0.029607022,0.850796133,origen,17.762586604499997,0.13467818562338355
192,PG534-PG497,"Hermosillo, Sonora",26030.0,Pacifico,137.74,0.0,1,12,137.761,POINT (-110.96922019999998 29.094820700000003),9823.0,15663.03348,0.173788038,0.349655459,0.138961015,0.947525257,destino,131.31691517492308,0.22440661748162782
193,PG497-PG499,"Hermosillo, Sonora",26030.0,Pacifico,0.0,170.495,1,12,194.37175,POINT (-110.96922019999998 29.094820700000003),9823.0,15663.03348,0.173788038,0.349655459,0.138961015,0.947525257,origen,32727.125022419317,0.4775503603591685
194,PG497-PG499,"Benjamin Hill, Sonora",26016.0,Desconocido,139.843,53.411,1,1,194.37175,POINT (-111.21046250464025 30.169958812516036),,1406.019255,0.01,0.01,0.010123704,0.952283603,intersectante,,
195,PG497-PG499,"Carbo, Sonora",26020.0,Desconocido,77.072,97.919,1,1,194.37175,POINT (-111.07152712095606 29.71892255273329),,2588.000809,0.0113851,0.01,0.010061852,0.953256687,intersectante,,
196,PG497-PG499,"Opodepe, Sonora",26045.0,Desconocido,120.267,86.94,1,1,194.37175,POINT (-110.81958555511608 30.03049330364347),,2245.287999,0.01,0.01,0.010061852,0.953532206,intersectante,,
197,PG497-PG499,"San Miguel de Horcasitas, Sonora",26056.0,Desconocido,52.354,149.681,1,1,194.37175,POINT (-110.79877974236638 29.461178354456116),,1116.188444,0.01069255,0.01,0.01,0.952542513,intersectante,,
198,PG497-PG499,"Santa Ana, Sonora",26058.0,Pacifico,170.026,0.0,1,1,194.37175,POINT (-111.11848809999998 30.54109220000001),12357.0,1489.462073,0.01207765,0.01,0.010556666,0.951471672,destino,17580.78985084773,0.44900704772935907
199,PG499-PG460,"Santa Ana, Sonora",26058.0,Pacifico,0.0,105.952,1,1,200.2525,POINT (-111.11848809999998 30.54109220000001),12357.0,1489.462073,0.01207765,0.01,0.010556666,0.951471672,origen,16239.22825271129,0.44536100009369817
200,PG499-PG460,"Altar, Sonora",26004.0,Desconocido,142.422,62.264,1,1,200.2525,POINT (-111.92327856080618 31.176153457835916),,4549.709869,0.012770199,0.43927325,0.010556666,0.953049852,intersectante,,
201,PG499-PG460,"Oquitoa, Sonora",26046.0,Desconocido,81.915,51.315,1,1,200.2525,POINT (-111.65240769809381 30.7600160864994),,925.236967,0.01,0.01,0.010185555,0.953395194,intersectante,,
202,PG499-PG460,"Pitiquito, Sonora",26047.0,Desconocido,194.308,111.149,1,1,200.2525,POINT (-112.09332536258327 29.95331035915963),,9849.088484,0.012423924,0.01,0.010309259,0.953276925,intersectante,,
203,PG499-PG460,"Trincheras, Sonora",26064.0,Desconocido,58.992,98.645,1,1,200.2525,POINT (-111.57950464466322 30.311282358431086),,3022.900525,0.01,0.01,0.010123704,0.953393972,intersectante,,
204,PG499-PG460,"Caborca, Sonora",26017.0,Pacifico,105.987,0.0,1,1,200.2525,POINT (-112.1562598 30.71660139999999),413.0,10762.77897,0.040472193,0.010690538,0.022494065,0.952040933,destino,32147.40304608425,0.4767293908231615
205,PG460-PG383,"Caborca, Sonora",26017.0,Pacifico,0.0,174.822,1,1,225.339,POINT (-112.1562598 30.71660139999999),413.0,10762.77897,0.040472193,0.010690538,0.022494065,0.952040933,origen,8.3575078545,0.10272115127958568
206,PG460-PG383,"Puerto Penasco, Sonora",26048.0,Desconocido,190.595,34.744,1,1,225.339,POINT (-113.28596992030636 31.523802131064038),1.0,6200.682092,0.014847849,0.01,0.012907035,0.950424685,intersectante,,
207,PG460-PG383,"Puerto Penasco, Sonora",26048.0,Pacifico,174.822,0.0,1,1,225.339,POINT (-113.53181899999998 31.317086699999987),1.0,6200.682092,0.014847849,0.01,0.012907035,0.950424685,destino,0.2567389341717171,0.010497306152285462
