Unnamed: 0,secuencias,ID_Ruta,Non_Unique_IDs,Filtered_Secuencias,Total_IDs,Count_Non_Unique_IDs,Count_Filtered_IDs,Last_Five_IDs,Arc_Sequences
112,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG922, PG883, PG1040, PG1041, PG1081",RC0113,"['PG1337', 'PG1169', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG922', 'PG883', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG921, PG1040, PG1081",37,11,26,"['PG995', 'PG956', 'PG921', 'PG1040', 'PG1081']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081"
113,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG922, PG883, PG1040, PG1041, PG1081, PG1120",RC0114,"['PG1337', 'PG1169', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG922', 'PG883', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG921, PG1040, PG1081, PG1120",38,11,27,"['PG956', 'PG921', 'PG1040', 'PG1081', 'PG1120']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120"
114,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081, PG1082",RC0115,"['PG1337', 'PG1169', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1082",40,12,28,"['PG921', 'PG961', 'PG1040', 'PG1081', 'PG1082']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082"
115,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081",RC0116,"['PG1337', 'PG1169', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081",39,12,27,"['PG956', 'PG921', 'PG961', 'PG1040', 'PG1081']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081"
116,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081, PG1120",RC0117,"['PG1337', 'PG1169', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1031, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1120",40,12,28,"['PG921', 'PG961', 'PG1040', 'PG1081', 'PG1120']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120"
117,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1071, PG1072, PG1073, PG1074, PG1075, PG1076, PG1077, PG1039, PG1040, PG1041, PG1081, PG1082",RC0118,"['PG1337', 'PG1169', 'PG1073', 'PG1075', 'PG1076', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1071, PG1072, PG1074, PG1077, PG1040, PG1081, PG1082",33,7,26,"['PG1074', 'PG1077', 'PG1040', 'PG1081', 'PG1082']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1071, PG1071-PG1072, PG1072-PG1074, PG1074-PG1077, PG1077-PG1040, PG1040-PG1081, PG1081-PG1082"
118,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1071, PG1072, PG1073, PG1074, PG1075, PG1076, PG1077, PG1039, PG1040, PG1041, PG1081",RC0119,"['PG1337', 'PG1169', 'PG1073', 'PG1075', 'PG1076', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1071, PG1072, PG1074, PG1077, PG1040, PG1081",32,7,25,"['PG1072', 'PG1074', 'PG1077', 'PG1040', 'PG1081']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1071, PG1071-PG1072, PG1072-PG1074, PG1074-PG1077, PG1077-PG1040, PG1040-PG1081"
119,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1169, PG1070, PG1071, PG1072, PG1073, PG1074, PG1075, PG1076, PG1077, PG1039, PG1040, PG1041, PG1081, PG1120",RC0120,"['PG1337', 'PG1169', 'PG1073', 'PG1075', 'PG1076', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1070, PG1071, PG1072, PG1074, PG1077, PG1040, PG1081, PG1120",33,7,26,"['PG1074', 'PG1077', 'PG1040', 'PG1081', 'PG1120']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1071, PG1071-PG1072, PG1072-PG1074, PG1074-PG1077, PG1077-PG1040, PG1040-PG1081, PG1081-PG1120"
120,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG884, PG845, PG846, PG807, PG808, PG769, PG770, PG771, PG732, PG693, PG694, PG655, PG656, PG617",RC0121,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG884', 'PG845', 'PG846', 'PG807', 'PG808', 'PG770', 'PG771', 'PG732', 'PG693', 'PG694', 'PG656', 'PG617']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG655",50,22,28,"['PG956', 'PG841', 'PG921', 'PG769', 'PG655']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655"
121,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG884, PG845, PG846, PG807, PG808, PG769, PG770, PG771, PG772, PG773, PG774",RC0122,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG884', 'PG845', 'PG846', 'PG807', 'PG808', 'PG770', 'PG771', 'PG772', 'PG773']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG774",47,19,28,"['PG956', 'PG841', 'PG921', 'PG769', 'PG774']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG774"
122,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG884, PG845, PG846, PG807, PG808, PG769, PG808, PG809, PG848, PG887",RC0123,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG884', 'PG845', 'PG846', 'PG807', 'PG808', 'PG808', 'PG809', 'PG848']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG769, PG887",46,18,28,"['PG956', 'PG841', 'PG921', 'PG769', 'PG887']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG887"
123,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG1040, PG1041, PG1081, PG1082",RC0124,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1082",40,11,29,"['PG841', 'PG921', 'PG1040', 'PG1081', 'PG1082']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1082"
124,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG1040, PG1041, PG1081",RC0125,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081",39,11,28,"['PG956', 'PG841', 'PG921', 'PG1040', 'PG1081']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081"
125,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG922, PG883, PG1040, PG1041, PG1081, PG1120",RC0126,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG922', 'PG883', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1120",40,11,29,"['PG841', 'PG921', 'PG1040', 'PG1081', 'PG1120']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120"
126,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081, PG1082",RC0127,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1082",42,12,30,"['PG921', 'PG961', 'PG1040', 'PG1081', 'PG1082']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082"
127,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081",RC0128,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081",41,12,29,"['PG841', 'PG921', 'PG961', 'PG1040', 'PG1081']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081"
128,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG918, PG879, PG841, PG880, PG919, PG921, PG961, PG999, PG1038, PG1039, PG1040, PG1041, PG1081, PG1120",RC0129,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG918', 'PG879', 'PG880', 'PG919', 'PG999', 'PG1038', 'PG1039', 'PG1041']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1120",42,12,30,"['PG921', 'PG961', 'PG1040', 'PG1081', 'PG1120']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120"
129,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG922, PG883, PG884, PG845, PG846, PG807, PG808, PG769, PG770, PG771, PG772, PG773, PG774",RC0130,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG922', 'PG883', 'PG884', 'PG845', 'PG846', 'PG807', 'PG808', 'PG770', 'PG771', 'PG772', 'PG773']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG921, PG769, PG774",45,18,27,"['PG995', 'PG956', 'PG921', 'PG769', 'PG774']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG774"
130,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG992, PG993, PG994, PG995, PG956, PG957, PG996, PG997, PG959, PG921, PG922, PG883, PG884, PG845, PG846, PG807, PG808, PG769, PG808, PG809, PG848, PG887",RC0131,"['PG1337', 'PG992', 'PG993', 'PG957', 'PG996', 'PG997', 'PG959', 'PG922', 'PG883', 'PG884', 'PG845', 'PG846', 'PG807', 'PG808', 'PG808', 'PG809', 'PG848']","PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1261, PG1222, PG1184, PG1145, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG994, PG995, PG956, PG921, PG769, PG887",44,17,27,"['PG995', 'PG956', 'PG921', 'PG769', 'PG887']","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1261, PG1261-PG1222, PG1222-PG1184, PG1184-PG1145, PG1145-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG887"
