,sexo,edad,pais
9132,Mujer,39,Honduras
9133,Mujer,59,Honduras
9134,Mujer,38,Honduras
9135,Mujer,45,Honduras
9136,Mujer,59,Honduras
9137,Hombre,22,Honduras
9138,Mujer,32,Honduras
9139,Mujer,38,Honduras
9140,Mujer,49,Honduras
9141,Mujer,23,Honduras
9142,Mujer,41,Honduras
9143,Hombre,37,Honduras
9144,Mujer,42,Honduras
9145,Mujer,45,Honduras
9146,Mujer,36,Honduras
9147,Hombre,19,Honduras
9148,Hombre,39,Honduras
9149,Mujer,22,Honduras
9150,Mujer,40,Honduras
9151,Hombre,50,Honduras
9152,Mujer,45,Honduras
9153,Mujer,48,Honduras
9154,Mujer,46,Honduras
9155,Mujer,52,Honduras
9156,Mujer,33,Honduras
9157,Mujer,42,Honduras
9158,Mujer,50,Honduras
9159,Hombre,58,Honduras
9160,Mujer,36,Honduras
9161,Mujer,50,Honduras
9162,Mujer,39,Honduras
9163,Mujer,47,Honduras
9164,Mujer,37,Honduras
9165,Hombre,39,Honduras
9166,Mujer,39,Honduras
9167,Mujer,21,Honduras
9168,Mujer,37,Honduras
9169,Mujer,47,Honduras
9170,Mujer,38,Honduras
9171,Hombre,21,Honduras
9172,Hombre,23,Honduras
9173,Hombre,64,Honduras
9174,Hombre,36,Honduras
9175,Hombre,19,Guatemala
9176,Mujer,56,Honduras
9177,Mujer,63,Honduras
9178,Mujer,40,Guatemala
9179,Hombre,15,Honduras
9180,Mujer,30,Guatemala
9181,Mujer,30,Guatemala
9182,Mujer,44,Honduras
9183,Mujer,40,Honduras
9184,Mujer,34,Honduras
9185,Mujer,28,Honduras
9186,Mujer,21,Honduras
9187,Mujer,38,Honduras
9188,Mujer,34,Honduras
9189,Mujer,37,Honduras
9190,Mujer,25,Honduras
9191,Mujer,54,Honduras
9192,Mujer,37,Honduras
9193,Mujer,34,Honduras
9194,Hombre,37,Honduras
9195,Mujer,61,Honduras
9196,Mujer,58,Honduras
9197,Mujer,31,Honduras
9198,Mujer,35,Honduras
9199,Hombre,20,Honduras
9200,Mujer,34,Honduras
9201,Mujer,41,Honduras
9202,Mujer,39,Honduras
9203,Mujer,32,Honduras
9204,Mujer,40,Honduras
9205,Mujer,49,Honduras
9206,Hombre,48,Honduras
9207,Mujer,40,Honduras
9208,Mujer,40,Honduras
9209,Mujer,23,Honduras
9210,Mujer,49,Honduras
9211,Mujer,40,Honduras
9212,Hombre,67,Honduras
9213,Mujer,25,Honduras
9214,Mujer,45,Honduras
9215,Mujer,38,Honduras
9216,Mujer,27,Honduras
9217,Hombre,29,Estados Unidos
9218,Mujer,50,Honduras
9219,Hombre,34,Guatemala
9220,Mujer,30,Honduras
9221,Mujer,23,Honduras
9222,Hombre,34,Honduras
9223,Mujer,40,Honduras
9224,Mujer,50,Honduras
9225,Mujer,36,Honduras
9226,Mujer,31,Honduras
9227,Mujer,39,Honduras
9228,Mujer,48,Honduras
9229,Mujer,17,Honduras
9230,Mujer,58,Honduras
9231,Mujer,42,Honduras
9232,Mujer,34,Honduras
9233,Mujer,40,Honduras
9234,Mujer,45,Honduras
9235,Hombre,30,Guatemala
9236,Mujer,58,Guatemala
9237,Mujer,40,Honduras
9238,Mujer,22,Honduras
9239,Mujer,29,Honduras
9240,Hombre,20,Honduras
9241,Hombre,27,Guatemala
9242,Hombre,24,Guatemala
9243,Hombre,43,Guatemala
9244,Hombre,35,Honduras
9245,Mujer,50,Honduras
9246,Hombre,42,Guatemala
9247,Mujer,24,Guatemala
9248,Mujer,40,Guatemala
9249,Hombre,30,Guatemala
9250,Mujer,25,Guatemala
9251,Mujer,23,Guatemala
9252,Hombre,25,Guatemala
9253,Hombre,33,Guatemala
9254,Hombre,23,Guatemala
9255,Mujer,54,Guatemala
9256,Hombre,29,Guatemala
9257,Hombre,56,Guatemala
9258,Mujer,21,Guatemala
9259,Hombre,20,Guatemala
9260,Hombre,39,Guatemala
9261,Hombre,39,Guatemala
9262,Mujer,36,Guatemala
9263,Mujer,40,Guatemala
9264,Hombre,25,Guatemala
9265,Hombre,37,Guatemala
9266,Hombre,23,Guatemala
9267,Hombre,18,Guatemala
9268,Hombre,65,Guatemala
9269,Hombre,55,Guatemala
9270,Mujer,25,Guatemala
9271,Mujer,32,Guatemala
9272,Mujer,46,Guatemala
9273,Hombre,35,Guatemala
9274,Mujer,30,Guatemala
9275,Mujer,42,Guatemala
9276,Mujer,48,Guatemala
9277,Hombre,20,Guatemala
9278,Mujer,21,Guatemala
9279,Mujer,22,Guatemala
9280,Hombre,36,Guatemala
9281,Mujer,35,Guatemala
9282,Mujer,45,Guatemala
9283,Hombre,53,Guatemala
9284,Hombre,31,Guatemala
9285,Mujer,34,Guatemala
9286,Hombre,18,Guatemala
9287,Hombre,36,Guatemala
9288,Hombre,22,Guatemala
9289,Hombre,41,Guatemala
9290,Hombre,25,Guatemala
9291,Mujer,48,Guatemala
9292,Hombre,20,Guatemala
9293,Hombre,26,Guatemala
9294,Hombre,49,Guatemala
9295,Hombre,29,Guatemala
9296,Mujer,36,Guatemala
9297,Mujer,40,Guatemala
9298,Mujer,49,Guatemala
9299,Mujer,39,Guatemala
9300,Hombre,20,Guatemala
9301,Hombre,42,Guatemala
9302,Hombre,51,Guatemala
9303,Hombre,24,Guatemala
9304,Hombre,24,Guatemala
9305,Hombre,42,Guatemala
9306,Hombre,24,Guatemala
9307,Mujer,25,Guatemala
9308,Mujer,28,Guatemala
9309,Hombre,20,Guatemala
9310,Hombre,75,Guatemala
9311,Hombre,40,Guatemala
9312,Mujer,35,Guatemala
9313,Hombre,41,Guatemala
9314,Hombre,51,Guatemala
9315,Mujer,36,Guatemala
9316,Mujer,49,Guatemala
9317,Hombre,39,Guatemala
9318,Hombre,32,Guatemala
9319,Mujer,30,Guatemala
9320,Hombre,30,Guatemala
9321,Hombre,38,Guatemala
9322,Mujer,29,Guatemala
9323,Hombre,43,Guatemala
9324,Mujer,39,Guatemala
9325,Hombre,35,Guatemala
9326,Hombre,44,Guatemala
9327,Hombre,40,Guatemala
9328,Hombre,48,Guatemala
9329,Mujer,26,Guatemala
9330,Hombre,48,Guatemala
9331,Hombre,29,Guatemala
9332,Mujer,55,Guatemala
9333,Hombre,40,Guatemala
9334,Hombre,30,Guatemala
9335,Hombre,22,Guatemala
9336,Hombre,20,Guatemala
9337,Mujer,34,Guatemala
9338,Mujer,45,Guatemala
9339,Hombre,29,Guatemala
9340,Hombre,35,Guatemala
9341,Hombre,48,Guatemala
9342,Hombre,33,Guatemala
9343,Hombre,30,Guatemala
9344,Hombre,63,Guatemala
9345,Hombre,17,Guatemala
9346,Mujer,48,Guatemala
9347,Mujer,42,Guatemala
9348,Mujer,38,Guatemala
9349,Mujer,36,Guatemala
9350,Hombre,39,Guatemala
9351,Mujer,42,Guatemala
9352,Mujer,52,Guatemala
9353,Mujer,23,Guatemala
9354,Hombre,22,Guatemala
9355,Hombre,43,Guatemala
9356,Mujer,20,Guatemala
9357,Mujer,28,Guatemala
9358,Hombre,38,Guatemala
9359,Hombre,28,Guatemala
9360,Mujer,25,Guatemala
9361,Hombre,28,Guatemala
9362,Mujer,27,Guatemala
9363,Mujer,24,Guatemala
9364,Hombre,25,Guatemala
9365,Hombre,33,Guatemala
9366,Hombre,28,Guatemala
9367,Hombre,38,Guatemala
9368,Mujer,33,Guatemala
9369,Hombre,43,Guatemala
9370,Hombre,54,Guatemala
9371,Hombre,38,Guatemala
9372,Mujer,28,Guatemala
9373,Hombre,35,Guatemala
9374,Hombre,39,Guatemala
9375,Hombre,22,Guatemala
9376,Hombre,38,Guatemala
9377,Hombre,42,Guatemala
9378,Hombre,29,Guatemala
9379,Hombre,42,Guatemala
9380,Hombre,42,Guatemala
9381,Mujer,21,Guatemala
9382,Hombre,25,Guatemala
9383,Mujer,42,Guatemala
9384,Mujer,18,Guatemala
9385,Mujer,21,Guatemala
9386,Mujer,29,Guatemala
9387,Mujer,36,Guatemala
9388,Mujer,36,Guatemala
9389,Hombre,36,Guatemala
9390,Hombre,25,Honduras
9391,Hombre,36,Guatemala
9392,Mujer,28,Guatemala
9393,Hombre,20,Guatemala
9394,Mujer,28,Guatemala
9395,Hombre,37,Guatemala
9396,Hombre,39,Guatemala
9397,Mujer,29,Guatemala
9398,Mujer,22,Guatemala
9399,Hombre,42,Guatemala
9400,Hombre,39,Guatemala
9401,Hombre,31,Guatemala
9402,Hombre,27,Guatemala
9403,Hombre,36,Guatemala
9404,Mujer,38,Guatemala
9405,Mujer,46,Guatemala
9406,Hombre,26,Guatemala
9407,Hombre,23,Guatemala
9408,Hombre,46,Guatemala
9409,Hombre,49,Guatemala
9410,Mujer,38,Guatemala
9411,Mujer,27,Guatemala
9412,Mujer,36,Guatemala
9413,Hombre,45,Guatemala
9414,Mujer,33,Guatemala
9415,Mujer,25,Guatemala
9416,Mujer,38,Guatemala
9417,Hombre,32,Guatemala
9418,Hombre,19,Guatemala
9419,Hombre,35,Guatemala
9420,Hombre,24,Guatemala
9421,Hombre,33,Guatemala
9422,Hombre,23,Guatemala
9423,Hombre,21,Guatemala
9424,Hombre,36,Guatemala
9425,Mujer,40,Guatemala
9426,Hombre,37,Guatemala
9427,Hombre,56,Guatemala
9428,Hombre,22,Guatemala
9429,Hombre,36,Guatemala
9430,Hombre,21,Guatemala
9431,Hombre,27,Guatemala
9432,Hombre,41,Guatemala
9433,Hombre,48,Guatemala
9434,Mujer,50,Guatemala
9435,Mujer,22,Guatemala
9436,Hombre,38,Guatemala
9437,Hombre,25,Guatemala
9438,Hombre,25,Guatemala
9439,Hombre,33,Guatemala
9440,Mujer,39,Guatemala
9441,Mujer,35,Guatemala
9442,Hombre,42,Guatemala
9443,Hombre,55,Guatemala
9444,Hombre,35,Guatemala
9445,Hombre,36,Guatemala
9446,Hombre,43,Guatemala
9447,Mujer,18,Guatemala
9448,Hombre,44,Guatemala
9449,Hombre,35,Guatemala
9450,Hombre,52,Guatemala
9451,Hombre,40,Guatemala
9452,Hombre,30,Guatemala
9453,Hombre,51,Guatemala
9454,Hombre,46,Guatemala
9455,Hombre,53,Guatemala
9456,Hombre,20,Guatemala
9457,Mujer,38,Guatemala
9458,Hombre,55,Guatemala
9459,Mujer,58,Guatemala
9460,Hombre,45,Guatemala
9461,Hombre,33,Guatemala
9462,Hombre,19,Guatemala
9463,Hombre,52,Guatemala
9464,Hombre,55,Guatemala
9465,Hombre,35,Guatemala
9466,Hombre,37,Guatemala
9467,Hombre,24,Guatemala
9468,Hombre,41,Guatemala
9469,Hombre,32,Guatemala
9470,Hombre,40,Guatemala
9471,Hombre,26,Guatemala
9472,Hombre,37,Guatemala
9473,Hombre,24,Guatemala
9474,Mujer,27,Guatemala
9475,Mujer,33,Guatemala
9476,Hombre,49,Guatemala
9477,Hombre,30,Guatemala
9478,Hombre,55,Guatemala
9479,Hombre,65,Guatemala
9480,Hombre,20,Guatemala
9481,Hombre,53,Guatemala
9482,Hombre,44,Guatemala
9483,Hombre,32,Guatemala
9484,Hombre,31,Guatemala
9485,Hombre,40,Guatemala
9486,Hombre,20,Guatemala
9487,Hombre,45,Guatemala
9488,Hombre,31,Guatemala
9489,Hombre,30,Guatemala
9490,Hombre,24,Guatemala
9491,Hombre,34,Guatemala
9492,Hombre,53,Guatemala
9493,Hombre,52,Guatemala
9494,Mujer,27,Guatemala
9495,Mujer,32,Guatemala
9496,Hombre,35,Guatemala
9497,Hombre,45,Guatemala
9498,Hombre,36,Guatemala
9499,Hombre,40,Guatemala
9500,Hombre,19,Guatemala
9501,Hombre,24,Guatemala
9502,Hombre,37,Guatemala
9503,Mujer,34,Guatemala
9504,Hombre,34,Guatemala
9505,Hombre,35,Guatemala
9506,Mujer,43,Guatemala
9507,Hombre,35,Guatemala
9508,Hombre,24,Guatemala
9509,Mujer,18,Guatemala
9510,Hombre,30,Guatemala
9511,Hombre,28,Guatemala
9512,Hombre,37,Guatemala
9513,Hombre,23,Guatemala
9514,Hombre,32,Guatemala
9515,Hombre,24,Guatemala
9516,Hombre,24,Guatemala
9517,Hombre,25,Guatemala
9518,Mujer,31,Guatemala
9519,Mujer,24,Guatemala
9520,Hombre,17,Guatemala
9521,Hombre,30,Guatemala
9522,Mujer,22,Guatemala
9523,Mujer,40,Guatemala
9524,Mujer,23,Guatemala
9525,Hombre,21,Guatemala
9526,Mujer,36,Guatemala
9527,Hombre,51,Guatemala
9528,Hombre,28,Guatemala
9529,Hombre,29,Guatemala
9530,Mujer,20,Guatemala
9531,Mujer,27,Guatemala
9532,Hombre,25,Guatemala
9533,Mujer,31,Guatemala
9534,Hombre,24,Guatemala
9535,Mujer,22,Guatemala
9536,Hombre,28,Guatemala
9537,Hombre,39,Guatemala
9538,Hombre,27,Guatemala
9539,Hombre,26,Guatemala
9540,Hombre,40,Guatemala
9541,Hombre,44,Guatemala
9542,Hombre,24,Guatemala
9543,Hombre,40,Guatemala
9544,Hombre,31,Guatemala
9545,Hombre,38,Guatemala
9546,Mujer,24,Guatemala
9547,Mujer,23,Guatemala
9548,Mujer,27,Guatemala
9549,Hombre,26,Guatemala
9550,Hombre,27,Guatemala
9551,Hombre,38,Guatemala
9552,Hombre,24,Guatemala
9553,Hombre,35,Guatemala
9554,Hombre,24,Guatemala
9555,Hombre,34,Honduras
9556,Hombre,45,Guatemala
9557,Mujer,39,Guatemala
9558,Mujer,23,Guatemala
9559,Hombre,38,Guatemala
9560,Hombre,37,Guatemala
9561,Hombre,39,Guatemala
9562,Hombre,35,Guatemala
9563,Hombre,35,Guatemala
9564,Hombre,19,Guatemala
9565,Hombre,35,Guatemala
9566,Hombre,31,Guatemala
9567,Hombre,24,Guatemala
9568,Hombre,27,Guatemala
9569,Hombre,29,Guatemala
9570,Mujer,31,Guatemala
9571,Hombre,35,Guatemala
9572,Mujer,29,Guatemala
9573,Hombre,39,Guatemala
9574,Hombre,24,Guatemala
9575,Hombre,26,Guatemala
9576,Hombre,16,Guatemala
9577,Hombre,22,Guatemala
9578,Hombre,34,Guatemala
9579,Mujer,27,Guatemala
9580,Mujer,19,Guatemala
9581,Hombre,24,Guatemala
9582,Hombre,50,Guatemala
9583,Hombre,31,Guatemala
9584,Mujer,23,Guatemala
9585,Mujer,24,Guatemala
9586,Hombre,25,Guatemala
9587,Hombre,32,Guatemala
9588,Hombre,44,Guatemala
9589,Hombre,34,Guatemala
9590,Hombre,39,Guatemala
9591,Hombre,22,Guatemala
9592,Hombre,36,Guatemala
9593,Hombre,42,Guatemala
9594,Mujer,25,Guatemala
9595,Mujer,21,Guatemala
9596,Hombre,33,Guatemala
9597,Hombre,32,Guatemala
9598,Hombre,33,Guatemala
9599,Hombre,40,Guatemala
9600,Hombre,29,Guatemala
9601,Mujer,30,Guatemala
9602,Hombre,23,Guatemala
9603,Hombre,24,Guatemala
9604,Hombre,35,Guatemala
9605,Hombre,25,Guatemala
9606,Mujer,22,Guatemala
9607,Mujer,37,Guatemala
9608,Mujer,31,Guatemala
9609,Mujer,35,Guatemala
9610,Mujer,32,Guatemala
9611,Mujer,16,Guatemala
9612,Mujer,35,Guatemala
9613,Mujer,26,Guatemala
9614,Mujer,37,Guatemala
9615,Mujer,28,Guatemala
9616,Hombre,31,Guatemala
9617,Hombre,17,Guatemala
9618,Hombre,25,Guatemala
9619,Hombre,25,Guatemala
9620,Hombre,39,Guatemala
9621,Hombre,40,Guatemala
9622,Hombre,35,Guatemala
9623,Hombre,24,Guatemala
9624,Hombre,22,Guatemala
9625,Hombre,31,Guatemala
9626,Hombre,26,Guatemala
9627,Hombre,31,Guatemala
9628,Hombre,28,Guatemala
9629,Hombre,19,Guatemala
9630,Mujer,31,Guatemala
9631,Mujer,22,Guatemala
9632,Mujer,38,Guatemala
9633,Mujer,21,Guatemala
9634,Mujer,28,Guatemala
9635,Hombre,28,Guatemala
9636,Hombre,21,Guatemala
9637,Hombre,17,Guatemala
9638,Hombre,31,Guatemala
9639,Hombre,22,Guatemala
9640,Mujer,31,Guatemala
9641,Mujer,35,Guatemala
9642,Mujer,38,Guatemala
9643,Mujer,22,Guatemala
9644,Mujer,48,Guatemala
9645,Mujer,22,Guatemala
9646,Mujer,38,Guatemala
9647,Hombre,40,Guatemala
9648,Hombre,22,Guatemala
9649,Hombre,44,Guatemala
9650,Hombre,27,Guatemala
9651,Hombre,35,Guatemala
9652,Hombre,30,Guatemala
9653,Hombre,39,Guatemala
9654,Hombre,26,Guatemala
9655,Mujer,22,Guatemala
9656,Hombre,27,Guatemala
9657,Hombre,25,Guatemala
9658,Hombre,43,Guatemala
9659,Hombre,34,Guatemala
9660,Hombre,28,Guatemala
9661,Hombre,42,Guatemala
9662,Mujer,36,Guatemala
9663,Mujer,25,Guatemala
9664,Mujer,36,Guatemala
9665,Mujer,25,Guatemala
9666,Mujer,23,Guatemala
9667,Hombre,24,Guatemala
9668,Hombre,24,Guatemala
9669,Hombre,44,Guatemala
9670,Hombre,31,Guatemala
9671,Hombre,47,Guatemala
9672,Hombre,30,Guatemala
9673,Hombre,39,Guatemala
9674,Hombre,38,Guatemala
9675,Hombre,46,Guatemala
9676,Hombre,46,Guatemala
9677,Hombre,34,Guatemala
9678,Mujer,23,Guatemala
9679,Mujer,22,Guatemala
9680,Hombre,24,Guatemala
9681,Hombre,25,Guatemala
9682,Hombre,41,Guatemala
9683,Hombre,18,Guatemala
9684,Hombre,28,Guatemala
9685,Hombre,28,Guatemala
9686,Hombre,36,Estados Unidos
9687,Mujer,23,Guatemala
9688,Mujer,22,Guatemala
9689,Hombre,25,Guatemala
9690,Hombre,29,Guatemala
9691,Hombre,32,Guatemala
9692,Hombre,23,Guatemala
9693,Mujer,36,Guatemala
9694,Hombre,41,Guatemala
9695,Hombre,23,Guatemala
9696,Hombre,20,Guatemala
9697,Hombre,38,Guatemala
9698,Hombre,42,Guatemala
9699,Hombre,35,Guatemala
9700,Hombre,20,Guatemala
9701,Mujer,28,Guatemala
9702,Hombre,32,Guatemala
9703,Hombre,26,Guatemala
9704,Mujer,31,Guatemala
9705,Mujer,37,Guatemala
9706,Mujer,36,Guatemala
9707,Hombre,26,Guatemala
9708,Hombre,36,Guatemala
9709,Hombre,24,Guatemala
9710,Hombre,46,Guatemala
9711,Hombre,31,Guatemala
9712,Hombre,47,Guatemala
9713,Hombre,25,Guatemala
9714,Hombre,25,Guatemala
9715,Hombre,35,Guatemala
9716,Hombre,28,Guatemala
9717,Hombre,29,Guatemala
9718,Hombre,38,Guatemala
9719,Hombre,17,Guatemala
9720,Hombre,26,Guatemala
9721,Mujer,36,Guatemala
9722,Mujer,24,Guatemala
9723,Hombre,40,Guatemala
9724,Hombre,17,Guatemala
9725,Hombre,20,Guatemala
9726,Hombre,28,Guatemala
9727,Hombre,25,Guatemala
9728,Mujer,35,Guatemala
9729,Mujer,51,Guatemala
9730,Mujer,29,Guatemala
9731,Mujer,37,Guatemala
9732,Mujer,32,Guatemala
9733,Mujer,47,Guatemala
9734,Hombre,63,Guatemala
9735,Hombre,34,Guatemala
9736,Hombre,41,Guatemala
9737,Mujer,36,Guatemala
9738,Mujer,25,Guatemala
9739,Mujer,33,Guatemala
9740,Hombre,26,Guatemala
9741,Mujer,34,Guatemala
9742,Hombre,41,Guatemala
9743,Hombre,24,Guatemala
9744,Hombre,37,Guatemala
9745,Hombre,42,Guatemala
9746,Hombre,17,Guatemala
9747,Hombre,28,Guatemala
9748,Hombre,29,Guatemala
9749,Hombre,24,Guatemala
9750,Mujer,17,Guatemala
9751,Mujer,22,Guatemala
9752,Mujer,22,Guatemala
9753,Mujer,29,Guatemala
9754,Mujer,23,Guatemala
9755,Hombre,26,Guatemala
9756,Hombre,42,Guatemala
9757,Hombre,23,Guatemala
9758,Hombre,29,Guatemala
9759,Hombre,44,Guatemala
9760,Hombre,29,Guatemala
9761,Hombre,30,Guatemala
9762,Hombre,47,Guatemala
9763,Hombre,35,Guatemala
9764,Hombre,31,Guatemala
9765,Hombre,50,Guatemala
9766,Hombre,48,Guatemala
9767,Hombre,41,Guatemala
9768,Hombre,44,Guatemala
9769,Mujer,25,Guatemala
9770,Mujer,26,Guatemala
9771,Hombre,29,Guatemala
9772,Hombre,23,Guatemala
9773,Hombre,29,Guatemala
9774,Hombre,26,Guatemala
9775,Hombre,17,Guatemala
9776,Hombre,24,Guatemala
9777,Hombre,31,Guatemala
9778,Hombre,30,Guatemala
9779,Hombre,49,Guatemala
9780,Mujer,45,Guatemala
9781,Hombre,28,Guatemala
9782,Hombre,50,Guatemala
9783,Mujer,25,Guatemala
9784,Hombre,48,Guatemala
9785,Hombre,34,Guatemala
9786,Hombre,31,Guatemala
9787,Mujer,24,Guatemala
9788,Hombre,33,Guatemala
9789,Hombre,25,Guatemala
9790,Mujer,35,Guatemala
9791,Hombre,39,Guatemala
9792,Hombre,31,Guatemala
9793,Hombre,24,Guatemala
9794,Hombre,26,Guatemala
9795,Mujer,23,Guatemala
9796,Mujer,23,Guatemala
9797,Hombre,39,Guatemala
9798,Mujer,35,Guatemala
9799,Mujer,23,Guatemala
9800,Mujer,22,Guatemala
9801,Mujer,31,Guatemala
9802,Hombre,26,Guatemala
9803,Hombre,25,Guatemala
9804,Hombre,41,Guatemala
9805,Hombre,28,Guatemala
9806,Hombre,28,Guatemala
9807,Hombre,49,Guatemala
9808,Hombre,35,Guatemala
9809,Hombre,28,Guatemala
9810,Mujer,27,Guatemala
9811,Mujer,29,Guatemala
9812,Mujer,20,Guatemala
9813,Mujer,41,Guatemala
9814,Mujer,21,Guatemala
9815,Mujer,22,Guatemala
9816,Mujer,28,Guatemala
9817,Hombre,46,Guatemala
9818,Hombre,28,Guatemala
9819,Hombre,34,Guatemala
9820,Hombre,38,Guatemala
9821,Hombre,22,Guatemala
9822,Hombre,39,Guatemala
9823,Hombre,28,Guatemala
9824,Mujer,30,Guatemala
9825,Hombre,25,Guatemala
9826,Mujer,27,Guatemala
9827,Mujer,25,Guatemala
9828,Mujer,38,Guatemala
9829,Mujer,24,Guatemala
9830,Mujer,23,Guatemala
9831,Mujer,18,Guatemala
9832,Mujer,22,Guatemala
9833,Mujer,23,Guatemala
9834,Mujer,19,Guatemala
9835,Mujer,33,Guatemala
9836,Mujer,25,Guatemala
9837,Hombre,25,Guatemala
9838,Hombre,23,Guatemala
9839,Hombre,34,Guatemala
9840,Hombre,45,Guatemala
9841,Hombre,28,Guatemala
9842,Hombre,32,Guatemala
9843,Hombre,30,Guatemala
9844,Hombre,33,Guatemala
9845,Hombre,16,Guatemala
9846,Hombre,31,Guatemala
9847,Hombre,31,Guatemala
9848,Hombre,39,Guatemala
9849,Hombre,34,Guatemala
9850,Hombre,31,Guatemala
9851,Hombre,27,Guatemala
9852,Hombre,25,Guatemala
9853,Hombre,31,Guatemala
9854,Hombre,33,Guatemala
9855,Hombre,23,Honduras
9856,Hombre,25,Guatemala
9857,Mujer,21,Guatemala
9858,Hombre,41,Guatemala
9859,Hombre,24,Guatemala
9860,Mujer,24,Guatemala
9861,Hombre,34,Guatemala
9862,Hombre,28,Guatemala
9863,Mujer,40,Guatemala
9864,Mujer,28,Guatemala
9865,Mujer,34,Guatemala
9866,Mujer,18,Guatemala
9867,Hombre,31,Guatemala
9868,Hombre,24,Guatemala
9869,Hombre,26,Guatemala
9870,Hombre,39,Guatemala
9871,Mujer,20,Guatemala
9872,Hombre,25,Guatemala
9873,Hombre,34,Guatemala
9874,Hombre,42,Guatemala
9875,Hombre,22,Guatemala
9876,Hombre,28,Guatemala
9877,Hombre,26,Guatemala
9878,Hombre,42,Guatemala
9879,Hombre,41,Guatemala
9880,Hombre,24,Guatemala
9881,Hombre,29,Guatemala
9882,Hombre,31,Guatemala
9883,Hombre,34,Guatemala
9884,Hombre,31,Guatemala
9885,Hombre,40,Guatemala
9886,Hombre,25,Guatemala
9887,Hombre,24,Guatemala
9888,Hombre,31,Guatemala
9889,Mujer,27,Guatemala
9890,Mujer,27,Guatemala
9891,Mujer,24,Guatemala
9892,Mujer,33,Guatemala
9893,Mujer,38,Guatemala
9894,Mujer,23,Guatemala
9895,Mujer,34,Guatemala
9896,Mujer,35,Guatemala
9897,Mujer,37,Guatemala
9898,Mujer,35,Guatemala
9899,Mujer,25,Guatemala
9900,Mujer,23,Guatemala
9901,Mujer,35,Guatemala
9902,Mujer,23,Guatemala
9903,Mujer,27,Guatemala
9904,Mujer,23,Guatemala
9905,Mujer,28,Guatemala
9906,Hombre,25,Guatemala
9907,Mujer,32,Guatemala
9908,Mujer,34,Guatemala
9909,Mujer,26,Guatemala
9910,Mujer,22,Guatemala
9911,Mujer,23,Guatemala
9912,Hombre,18,Guatemala
9913,Hombre,47,Guatemala
9914,Hombre,47,Guatemala
9915,Hombre,42,Guatemala
9916,Hombre,42,Guatemala
9917,Hombre,48,Guatemala
9918,Hombre,30,Guatemala
9919,Hombre,39,Guatemala
9920,Hombre,35,Guatemala
9921,Hombre,24,Guatemala
9922,Hombre,34,Guatemala
9923,Hombre,40,Guatemala
9924,Hombre,17,Guatemala
9925,Hombre,37,Guatemala
9926,Hombre,44,Guatemala
9927,Hombre,37,Guatemala
9928,Hombre,17,Guatemala
9929,Hombre,37,Guatemala
9930,Hombre,35,Guatemala
9931,Mujer,24,Guatemala
9932,Hombre,34,Guatemala
9933,Hombre,23,Guatemala
9934,Hombre,20,Guatemala
9935,Hombre,24,Guatemala
9936,Hombre,25,Guatemala
9937,Hombre,24,Guatemala
9938,Hombre,31,Guatemala
9939,Hombre,44,Guatemala
9940,Hombre,25,Guatemala
9941,Hombre,30,Guatemala
9942,Hombre,27,Guatemala
9943,Hombre,24,Guatemala
9944,Mujer,23,Guatemala
9945,Mujer,24,Guatemala
9946,Mujer,25,Guatemala
9947,Mujer,26,Honduras
9948,Mujer,30,Guatemala
9949,Mujer,22,Guatemala
9950,Mujer,25,Guatemala
9951,Mujer,22,Guatemala
9952,Hombre,26,Guatemala
9953,Hombre,38,Guatemala
9954,Hombre,26,Guatemala
9955,Hombre,24,Honduras
9956,Hombre,24,Guatemala
9957,Hombre,23,Guatemala
9958,Hombre,36,Guatemala
9959,Hombre,28,Guatemala
9960,Hombre,47,Guatemala
9961,Hombre,34,Guatemala
9962,Mujer,45,Guatemala
9963,Hombre,27,Guatemala
9964,Mujer,26,Guatemala
9965,Mujer,21,Guatemala
9966,Mujer,26,Guatemala
9967,Mujer,20,Guatemala
9968,Mujer,37,Guatemala
9969,Mujer,26,Guatemala
9970,Mujer,23,Guatemala
9971,Mujer,24,Guatemala
9972,Mujer,22,Guatemala
9973,Mujer,25,Guatemala
9974,Mujer,25,Guatemala
9975,Hombre,26,Guatemala
9976,Hombre,26,Guatemala
9977,Hombre,32,Guatemala
9978,Hombre,38,Guatemala
9979,Hombre,33,Guatemala
9980,Hombre,28,Guatemala
9981,Hombre,49,Guatemala
