folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
17011,112211,1,4,1,1,1,35,1,3,2,-2,1,1,3,1,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,506,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1217001,3,2,-20,1,13500,2,2,2,2,2,2,-22,-22,9,90140001,2,10,999999997,97,12,120010001,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,999999999,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011112211,17.772727265
17110,192210,1,4,1,1,1,30,1,3,3,-2,2,2,6,2,1,1,-3,3,1,2,0,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1215013,3,2,-20,1,13000,2,2,2,2,2,2,-22,-22,11,110150001,2,4,40030001,2,19,190390001,2,27,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,3,1,13000,2,7,2,18000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011192210,21.8383838288889
17111,112211,1,4,1,1,1,26,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,9,903,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,611,2,1,1,2,2,2,2,2,2,9,5,1500,4,3,111,1,2,1,96,2,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,21,210130001,2,17,170070001,2,13,130080001,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,7,2,1,3,99,999999,99,99,3,999999,99,2,2,2,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,48,48057,4805758568,3,2,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,5,2,2,2,4,2,-38,48,48059,4805905336,1,5,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,2,1,-48,6,2022,0,0,-49,1,-50,-50,2,1,1,1011,1011112211,17.772727265
17210,192210,1,4,1,1,2,42,1,5,1,1,2,2,6,2,3,1,-3,4,0,3,0,2,1,0,0,3,5,2,-6,-6,-6,-6,1,2,2,2,2,10,1017,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,6,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,3,96,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,28,280320001,2,28,280270001,2,28,280320001,2,1,5,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,15,2,1,4,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,4,1,2,2,-33,0,-34,-34,-34,-34,48,48225,9999999997,4,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,2,5,2,2,2,4,2,-38,48,48225,9999999997,2,5,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011192210,21.8383838288889
17211,112211,1,4,1,1,1,36,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,0,0,3,5,1,1,1,2,2,1,2,1,2,2,3,303,97,5,-11,-11,-11,-11,-11,-11,-11,51,51515,5151505544,12,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,2,96,2,1,1215013,0,2,-20,1,10500,2,1,1,2,2,2,-22,-22,4,999999997,97,12,120280001,2,19,190260001,2,7,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,15,2,1,3,1,10500,2,7,1,10500,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,51,51515,5151505544,4,3,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,11,2,2,2,2,4,2,-38,51,51515,5151505544,11,6,1,712,10,6,4000,2,4,236,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,2,0,1,1011,1011112211,17.772727265
17411,112211,1,4,1,1,1,46,1,3,3,-2,2,2,6,2,1,1,-3,4,2,2,0,1,1,1,3,5,3,1,2,1,2,3,1,2,1,2,2,1,108,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,1,1,1705099,3,1,5,1,15000,2,1,1,2,2,2,-22,-22,3,30010001,2,11,110040001,2,14,140080001,2,13,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,6,2,1,3,1,15000,2,7,1,15000,2,2,1,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48015,4801507432,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,3,5,2,2,2,2,2,-38,48,48015,4801507432,6,6,1,731,11,7,3400,2,3,337,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,3,2019,0,0,-49,1,-50,-50,4,0,1,1011,1011112211,17.772727265
17911,112211,1,4,1,1,1,36,1,6,1,1,2,2,6,2,5,1,-3,3,0,3,0,3,1,1,3,3,0,-5,-5,-5,-5,-5,2,2,2,2,2,5,501,2,2,5,501,2,-13,-13,-13,-13,-13,-13,-13,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,2,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,6,60090001,2,25,250140001,2,2,20040001,2,17,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,5,2,1,1,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,10,10003,1000319730,2,4,3,1,1,1,1,1,1,2,-37,-37,-37,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,2,0,1,1011,1011112211,17.772727265
18011,112211,1,4,1,1,1,75,1,3,1,1,2,2,6,2,4,1,-3,3,0,2,1,2,2,0,0,1,5,2,-6,-6,-6,-6,2,2,2,2,2,5,502,1,5,-11,-11,-11,-11,-11,-11,-11,54,54035,5403567108,47,6,1,-15,2,7,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,4,2,1,96,2,2,-19,-19,1,3,2,-21,-21,2,2,2,2,2,-22,-22,11,110150001,2,27,270040001,2,28,280270001,2,1,6,1,27,27016,270160001,2,264,238,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,5,2,2,-32,2,-33,0,-34,-34,-34,-34,54,54035,5403567108,2,4,3,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,6,2,2,2,4,2,-38,6,6053,605330994,47,6,1,834,10,5,21,2,2,323,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,3,1985,0,0,-49,1,-50,-50,1,0,1,1011,1011112211,17.772727265
18111,112211,1,4,1,1,1,45,1,3,3,-2,2,2,3,2,5,1,-3,4,1,3,0,2,1,1,3,3,3,1,1,1,2,2,2,2,2,2,2,2,208,1,5,-11,-11,-11,-11,-11,-11,-11,37,37105,3710559280,15,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,6,2,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,9,90070001,2,22,220060142,2,3,30080001,2,27,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,7,2,1,4,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,2,1,1,4,1,37,37105,3710559280,1,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,6,2,2,2,4,2,-38,37,37105,3710559280,15,6,1,712,10,6,1500,2,3,236,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,6,2000,0,0,-49,1,-50,-50,4,0,1,1011,1011112211,17.772727265
18311,112211,1,4,1,1,1,52,1,6,1,1,2,2,5,2,1,1,-3,3,0,3,0,3,1,1,3,1,1,2,-6,-6,-6,-6,2,2,2,2,2,18,1804,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,4,2,1,1705099,3,2,-20,1,11000,2,2,2,2,2,2,-22,-22,19,190390001,2,27,270170001,2,13,130510027,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,5,2,1,3,1,12000,2,4,1,12000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,34,34021,3402174000,3,4,3,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,4,5,2,2,2,4,2,-38,34,34021,3402174000,25,6,1,721,11,5,58,2,1,332,2,6,99999,4,2,1,0,-43,-43,-43,-43,1,-46,-46,12,1997,0,0,-49,1,-50,-50,2,0,1,1011,1011112211,17.772727265
20010,212210,1,4,1,1,1,36,1,3,2,-2,2,2,6,2,1,1,-3,2,0,2,0,2,1,1,1,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,406,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,20,200790001,2,17,170170009,2,13,130480001,2,13,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,10000,2,4,3,10000,2,2,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,1,4,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
20210,212210,1,4,1,1,1,22,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,15,1503,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,2,2,1,1705015,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,9,90030001,2,12,120480001,2,15,150230001,2,5,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,10000,2,4,3,10000,2,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
20310,212210,1,4,1,1,1,23,1,2,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,16,1610,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705099,0,2,-20,1,10000,2,2,2,2,2,2,-22,-22,13,130030001,2,14,140700001,2,7,70120001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,3,1,10000,2,6,1,14000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
20410,212210,1,4,1,1,1,31,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,502,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,1,1,1705099,0,2,-20,1,12000,2,2,2,2,2,2,-22,-22,27,270040001,2,11,999999998,98,7,70590001,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,12000,2,6,1,12000,2,1,2,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011212210,6.83030302733333
20510,212210,1,4,1,1,1,26,1,6,1,1,2,2,6,2,1,1,-3,2,0,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,2,2,2,2,2,16,1612,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,611,2,2,2,2,2,2,2,2,2,5,5,3000,4,5,111,1,2,1,2,1,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,19,190390001,2,17,999999997,97,19,190390001,2,7,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,8,2,1,5,1,11000,2,6,1,11000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,1,1,1011,1011212210,6.83030302733333
20610,212210,1,4,1,1,2,28,1,2,2,-2,2,2,6,2,6,1,-3,3,1,2,0,1,1,1,0,5,1,2,-6,-6,-6,-6,1,2,2,2,2,14,1407,97,2,3,311,1,-13,-13,-13,-13,-13,-13,-13,3,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1215013,0,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,14,140700001,2,21,211540001,2,26,260420001,2,19,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,12000,2,6,1,12000,2,1,2,2,2,2,2,-31,-31,1,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,1,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
20710,212210,1,4,1,1,2,25,1,3,2,-2,2,2,6,2,6,2,2,5,0,4,1,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,409,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,313,1,2,2,2,1,1,2,2,2,7,6,3500,4,4,493,1,2,1,96,1,1,1705015,3,2,-20,1,10000,2,2,2,2,2,2,-22,-22,7,70150001,2,15,151090003,2,19,190390001,2,10,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,8,2,1,3,1,10000,2,4,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,2,1,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,2,1,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,8,1,1011,1011212210,6.83030302733333
20810,212210,1,4,1,1,2,36,1,6,1,1,2,2,6,2,6,1,-3,4,1,3,0,1,1,1,0,1,1,2,-6,-6,-6,-6,1,2,2,2,2,3,306,99,2,5,501,1,-13,-13,-13,-13,-13,-13,-13,17,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705015,3,2,-20,1,14000,2,1,1,2,2,2,-22,-22,4,999999997,97,18,180200083,2,19,190390001,2,25,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,15,2,1,3,1,14000,2,4,1,14000,2,1,1,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,1,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,2,0,-47,-47,-47,-47,0,-49,1,-50,-50,2,0,1,1011,1011212210,6.83030302733333
21110,212210,1,4,1,1,1,30,1,3,3,-2,2,2,6,2,1,2,1,2,0,2,0,2,2,1,3,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,510,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,98,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,3,2,1,1217001,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,12,999999997,97,13,130280001,2,28,280270001,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,2,2,1,2,2,-28,-28,-28,-28,999998,98,1,2,2,2,2,2,-31,-31,5,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011212210,6.83030302733333
21210,212210,1,4,1,1,2,22,1,6,1,1,2,2,6,2,6,2,2,4,0,2,2,2,1,1,1,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,7,715,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,2,97,9999998,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10030001,2,7,70150001,2,21,210010001,2,17,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,7,2,-28,-28,-28,-28,999998,98,1,2,2,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011212210,6.83030302733333
21310,212210,1,4,1,1,1,34,1,3,3,-2,2,2,6,2,5,1,-3,6,2,2,2,2,1,1,1,1,1,2,-6,-6,-6,-6,1,2,1,2,2,5,512,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,2,2,1,1215013,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,19,190390001,2,13,999999997,97,19,190390001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,8,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,5,1,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011212210,6.83030302733333
