folio,unidad,trimestre,ciudad,punto,turno,p1,p2,p3a,p3n,p4,p5,p5_1,p6,p6_1,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p9_4_1,p9_4_2,p9_4_3,p9_4_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_4c,p11_4t,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p12_12,p12_13_1,p12_13_2,p12_14,p13,p14,p14_1,p15,p16,p16_1,p16_2,p17,p18,p18_1,p18_1_1,p18_1_2_1,p18_1_2_2,p19,p20,p20_1c,p20_1u,p20_2,p21_1,p21_2,p21_3,p21_4,p21_5,p21_6,p22_1e,p22_1l,p22_1u,p22_2e,p22_2l,p22_2u,p23_0_1,p23_0_2,p23_0_3,p23_0_4,p23_0_5,p23_1,p23_2,p24e,p24m,p24l,p24u,p25_0_1,p25_0_2,p25_0_3,p25_0_4,p25_1,p26,p26_1_1,p26_1_2,p26_1_3,p26_1_4,p26_1_5,p26_1_6,p26_1_7,p26_2,p27_1,p27_1_1,p27_2,p27_1_2,p27_3,p27_1_3,p27_4,p27_1_4,p28,p29,p30e,p30m,p30l,p30u,p30_1c,p30_1t,p30_3,p30_4,p31,p32,p33c,p33t,p33_1c,p33_1u,p33_1_1,p34e,p34m,p34l,p34u,p34_1,p34_1_1,p34_2,p34_2_1_1,p34_2_1_2,p34_2_1_3,p34_2_1_4,p34_2_1_5,p34_2_1_6,p34_2_2,p34_2_3_1,p34_2_3_2,p34_2_3_3,p34_3_0_1,p34_3_0_2,p34_3_0_3,p34_3_0_4,p34_3_1_1,p34_3_1_2,p34_3_1_3,p34_3_1_4,p34_4c,p34_4t,p34_5_1,p34_5_2,p34_5_3,p34_5_4,p34_5_5,p34_5_6,p34_5_7,p34_6,p34_7,p34_8,p34_9,p34_10_1,p34_10_2,p34_10_3,p34_10_4,p34_10_5,p34_10_6,p34_10_7,p34_10_8,p34_11,p34_12,p34_12_1,p34_13,p34_14,p35,p36,p37,p38,p39m,p39a,p40,p41,p42,p43,p44,p45,p45_1,p45_2,p46,p47,p48,p48_1,p49,p50,p50_1,p51c,p51t,p52,p52_1,p52_2,p52_3,nivel,oficio_mx,filtro,estrato,upm,ponfin3
108111,302211,4,1,1,1,1,44,1,99,99,2,2,6,2,1,1,-2,4,2,2,0,1,1,1,1,1,1,1,2,2,2,2,15,1507,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,6,2,2,2,2,2,2,2,2,8,6,200,4,2,111,3,2,1,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,1,2,2,7,70650001,2,15,151090003,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,1,3,5000,4,2,98,99998,999999998,98,4,1,2,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,6,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,1,2018,11,2022,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,36,2,-42,888,8,1,2,1,2,99,0,1,1011,1011302211,8.262271
108311,302211,4,1,1,1,1,61,3,1,1,2,2,6,2,5,2,1,2,0,1,1,1,1,1,1,5,1,1,2,2,2,2,5,511,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,2,1,712,6,2,2,2,2,2,2,2,2,8,6,10000,4,2,236,4,2,3,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70090001,2,9,90030001,2,2,2,2,2,2,-20,-20,98,99998,999999998,98,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,20,2,1000,4,1,98,99998,999999998,98,4,1,2,1,2,2,2,1,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,7,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,8,50250001,2,-41,48,2,-42,888,8,2,-43,1,2,1,0,1,1011,1011302211,8.262271
66410,282210,4,1,1,1,1,23,0,0,2,2,2,6,2,6,2,2,10,6,3,1,3,2,99,0,1,0,2,2,2,2,2,12,1208,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,612,2,2,2,2,2,2,2,2,2,8,7,1200,4,3,112,2,2,1,96,2,4,2,1,1705099,2,-15,-15,2,0,-16,-16,-16,-16,1,2,-19,-19,-19,1,2,2,2,2,2,7,70270001,2,7,70090001,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,1,1,2,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,8,2,3000,4,2,7,7065,70650001,2,3,4,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,1,2017,0,-35,-35,-35,0,-36,-36,1,1,2,1,1,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,0,1,1011,1011282210,8.46379
66510,282210,4,1,1,1,1,29,3,2,-1,2,2,6,2,6,2,2,6,1,4,1,2,2,3,0,3,0,1,1,1,2,2,8,822,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,421,2,2,2,2,2,2,2,2,2,8,6,400,4,2,311,3,2,1,2,2,5,2,1,9999997,2,-15,-15,1,0,-16,-16,-16,-16,0,1,12000,2,3,2,2,2,2,2,2,7,71010001,2,30,300390001,2,2,2,2,2,2,-20,-20,7,7101,71010001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,13,2,4000,4,2,30,30039,300390001,2,4,1,3,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,5,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999997,1,1,48,1,1,888,8,1,2,1,1,3,0,1,1011,1011282210,8.46379
66610,282210,4,1,1,1,1,18,6,1,1,2,2,6,2,6,2,2,10,3,7,0,5,2,1,0,1,0,1,2,2,2,2,14,1402,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,7,6,150,4,2,111,2,2,1,2,2,5,2,1,1705099,2,-15,-15,2,2,0,-17,-17,-17,0,2,-19,-19,-19,2,2,2,2,2,2,97,999999997,97,97,999999997,97,2,2,2,2,2,-20,-20,97,99997,999999997,97,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,8,2,7000,4,1,97,99997,999999997,97,3,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999997,2,-41,97,2,-42,5,6,1,2,1,1,2,0,1,1011,1011282210,8.46379
66710,282210,4,1,1,1,1,35,1,3,-1,2,2,6,2,1,1,-2,4,1,3,0,2,1,1,1,1,1,1,2,2,2,2,18,1806,1,2,5,501,2,-8,-8,-8,-8,-8,-8,2,6,1,-10,1,-12,960,2,2,2,2,2,2,2,2,2,12,4,13000,4,5,561,2,2,1,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,27,270040001,2,19,190390001,2,2,2,2,2,2,-20,-20,19,19039,190390001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,24,2,8000,4,2,19,19039,190390001,2,3,2,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,8,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,1,2022,10,2022,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,2,5,6,1,2,1,2,4,0,1,1011,1011282210,8.46379
66910,282210,4,1,1,1,1,28,6,1,1,2,2,6,2,5,1,-2,5,3,2,0,1,1,1,1,1,1,1,2,2,2,2,14,1402,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,10,6,200,4,2,111,2,2,2,1,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,1,2,-19,-19,-19,2,2,2,2,2,2,7,70650001,2,7,70890001,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,12,2,5000,4,1,7,7065,70650001,2,3,4,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,1,3,6,1,1,-44,-44,2,0,1,1011,1011282210,8.46379
67010,282210,4,1,1,1,1,30,4,4,-1,2,2,6,2,5,1,-2,7,1,4,2,2,1,1,1,1,1,1,1,2,2,2,13,1306,1,2,13,1313,1,-8,-8,-8,-8,-8,-8,15,6,1,-10,1,-12,233,2,2,2,2,2,2,2,2,2,8,6,0,0,0,611,2,2,1,2,2,5,2,1,1217001,2,-15,-15,1,6,0,-17,-17,-17,3,1,7000,2,6,1,2,2,2,2,2,7,71010001,2,27,270040001,2,2,2,2,2,2,-20,-20,21,21114,211140001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,17,2,999999,99,2,21,21114,211140001,2,3,2,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,13,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280320001,2,-41,47,1,2,6,6,1,2,1,2,5,0,1,1011,1011282210,8.46379
67110,282210,4,1,1,1,1,26,3,2,-1,2,2,6,2,1,1,-2,4,1,3,0,1,1,1,1,1,1,1,2,2,2,2,13,1305,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,18,6,1,-10,1,-12,821,2,2,2,1,1,1,2,2,2,8,5,2000,4,3,339,2,2,2,1,2,5,2,1,1312047,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,71010001,2,27,270040001,2,2,2,2,2,2,-20,-20,21,21114,211140001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,15,2,5000,4,2,21,21114,211140001,2,3,2,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999997,2,-41,42,1,1,5,6,1,2,1,2,3,0,1,1011,1011282210,8.46379
67210,282210,4,1,1,1,1,20,6,1,1,2,2,6,2,6,2,2,12,6,6,0,3,2,1,0,1,0,1,2,2,2,2,8,801,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,421,2,2,2,2,2,2,2,2,2,10,7,200,4,2,722,2,2,2,1,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,2,2,2,2,2,2,27,270040001,2,7,70890001,2,2,2,2,2,2,-20,-20,7,7089,70890001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,8,2,8000,4,2,27,27004,270040001,2,3,1,4,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,52,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,999999997,2,-41,97,1,2,888,8,1,2,1,2,2,0,1,1011,1011282210,8.46379
67510,282210,4,1,1,1,1,29,1,99,99,2,2,6,2,5,1,-2,3,1,2,0,1,1,1,1,0,1,1,2,2,2,2,99,9999,99,2,99,9999,99,-8,-8,-8,-8,-8,-8,777,7,1,-10,1,-12,721,6,1,2,2,2,2,2,2,2,8,6,99999,99,99,811,1,2,1,96,1,4,2,1,1705099,2,-15,-15,2,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,1,10010001,2,4,40040001,2,2,2,2,2,2,-20,-20,31,31105,999999999,99,1,2,2,1,6,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,3,2,2000,4,2,30,30001,999999999,99,4,1,1,1,2,2,1,1,1,2,-30,-30,-30,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,-32,2,-33,999,1998,0,-35,-35,-35,0,-36,-36,1,1,1,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,99,0,1,1011,1011282210,8.46379
67710,282210,4,1,1,1,1,21,3,2,-1,2,2,6,2,6,2,2,7,1,6,0,3,2,1,0,1,0,1,2,2,2,2,14,1402,99,2,14,1402,99,-8,-8,-8,-8,-8,-8,777,7,1,-10,1,-12,611,6,2,2,2,2,2,2,2,2,10,6,99999,99,99,111,1,2,1,96,2,4,2,1,1217001,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70090001,2,11,110040001,2,1,1,2,2,2,-20,-20,99,99999,999999999,99,2,2,2,2,-21,1,2,1,2,2,2,2,2,3,2,-23,1,2,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,15,2,7000,4,1,30,30005,999999999,99,3,4,2,1,2,2,2,1,1,2,-30,-30,-30,1,1,1,2,2,2,1,2,4,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2,1,2,-32,2,-33,1,2021,1,2021,10,2022,0,-36,-36,1,1,2,1,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,3,0,1,1011,1011282210,8.46379
67810,282210,4,1,1,1,1,31,1,97,1,2,2,6,2,5,1,-2,5,3,2,0,1,1,1,1,5,1,1,2,2,2,2,5,510,2,2,5,510,2,-8,-8,-8,-8,-8,-8,777,7,1,-10,1,-12,999,6,2,2,2,2,2,2,2,2,7,6,4000,4,3,999,1,2,1,96,1,5,2,1,9999997,2,-15,-15,2,2,0,-17,-17,-17,3,2,-19,-19,-19,1,2,1,2,2,2,1,10010001,2,7,70090001,2,1,1,2,2,2,-20,-20,97,99997,999999997,97,1,1,2,2,6,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,4,2,5000,4,1,97,99997,999999997,97,5,1,1,1,2,2,1,1,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,4,2,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,1,1,2,-33,2,2021,2,2021,10,2022,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,1,3,97,2,-42,888,8,2,-43,1,2,99,0,1,1011,1011282210,8.46379
68010,282210,4,1,1,1,1,29,6,1,1,2,2,6,2,1,1,-2,4,2,2,0,2,1,1,3,5,5,1,1,2,2,2,18,1807,99,2,18,1807,99,-8,-8,-8,-8,-8,-8,777,7,1,-10,1,-12,612,6,2,2,2,2,2,2,2,2,8,7,8000,4,3,112,1,2,3,96,2,5,2,1,9999997,2,-15,-15,1,0,-16,-16,-16,-16,4,2,-19,-19,-19,1,2,2,2,2,2,27,270020001,2,15,150440020,2,1,2,2,2,2,-20,-20,97,99997,999999997,97,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,1,2,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,2,1,4,2,18000,4,2,15,15001,999999999,99,4,1,2,1,2,2,2,2,2,2,-30,-30,-30,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,-32,2,-33,2,2022,2,2022,10,2022,1,2,5,-37,-37,-37,-37,-37,3,50250001,1,2,26,1,1,888,8,1,1,-44,-44,2,0,1,1011,1011282210,8.46379
68310,282210,4,1,1,1,1,30,6,1,1,2,2,6,1,1,1,-2,4,1,3,0,2,1,1,1,5,1,1,2,2,2,2,1,101,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,731,2,2,2,2,2,2,2,2,2,8,6,400,4,2,337,2,2,4,96,1,4,2,1,1705016,2,-15,-15,1,1,0,-17,-17,-17,3,2,-19,-19,-19,1,2,2,2,2,2,7,70650001,2,7,70270001,2,2,2,2,2,2,-20,-20,7,7065,70650001,2,2,1,2,2,6,1,2,1,2,1,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,35,2,5500,4,2,7,7065,70650001,2,4,1,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,-31,-31,-31,-31,15,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,0,-34,0,-35,-35,-35,0,-36,-36,1,1,2,1,1,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,2,0,1,1011,1011282210,8.46379
68410,282210,4,1,1,1,1,28,3,2,-1,2,2,6,2,6,1,-2,1,-3,-3,-3,-3,-3,1,0,1,0,1,2,2,2,2,1,101,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,521,6,2,2,2,2,2,2,2,2,8,6,1800,4,3,812,3,2,1,96,2,5,2,1,1312047,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70090001,2,7,70890001,2,2,2,2,2,2,-20,-20,7,7009,70090001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,20,2,2000,4,2,30,30039,300390001,2,4,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,4,2,1,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280270001,2,-41,47,1,2,6,6,1,2,1,2,3,0,1,1011,1011282210,8.46379
68510,282210,4,1,1,1,1,58,6,1,1,2,2,6,2,1,1,-2,3,0,3,0,2,1,0,1,1,1,1,2,1,2,2,14,1415,99,2,5,501,99,-8,-8,-8,-8,-8,-8,38,6,1,-10,1,-12,411,6,2,2,2,2,2,2,2,2,8,6,1400,4,3,461,2,2,1,2,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,6,2,-19,-19,-19,1,1,2,2,2,2,7,70890001,2,7,70970001,2,1,1,2,2,2,-20,-20,30,30003,300030001,2,2,2,2,2,-21,1,1,1,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,28,2,6000,4,2,30,30003,300030001,2,5,4,1,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,280270001,2,-41,13,1,1,3,6,2,-43,1,2,2,0,1,1011,1011282210,8.46379
68610,282210,4,1,1,1,1,28,3,2,-1,2,2,6,2,1,1,-2,4,2,2,0,1,1,1,1,1,1,1,2,2,2,2,2,208,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,922,2,2,2,2,2,2,2,2,2,8,6,1800,4,3,236,2,2,4,96,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,1,2,-19,-19,-19,1,1,2,2,2,2,19,190390001,2,5,50250001,2,2,2,2,2,2,-20,-20,11,11007,110070001,2,2,2,2,2,-21,1,1,1,2,2,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,4,1,1,5,6000,4,2,5,5025,50250001,2,4,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,1,1,0,-34,4,2019,9,2022,4,2,5,-37,-37,-37,-37,-37,1,50250001,2,-41,48,1,1,777,7,1,1,-44,-44,3,0,1,1011,1011282210,8.46379
68710,282210,4,1,1,1,1,37,6,1,1,2,2,6,2,1,1,-2,8,2,5,1,2,1,1,1,1,1,1,2,2,2,2,7,716,99,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,100,4,2,111,2,2,1,2,1,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,7,70090001,2,27,270040001,2,2,1,1,2,2,6,2,30,30193,301930001,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,8,2,12000,4,1,30,30193,301930001,2,4,4,1,2,2,2,2,2,2,3,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,17,1,2,3,6,1,2,1,1,2,0,1,1011,1011282210,8.46379
69010,282210,4,1,1,1,1,46,3,1,1,2,2,6,2,1,1,-2,3,0,2,1,1,1,1,1,1,0,1,2,2,2,2,5,511,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,180,4,2,111,4,2,1,2,1,5,2,1,1217001,2,-15,-15,1,0,-16,-16,-16,-16,0,1,100000,4,8,1,2,2,2,2,2,7,70890001,2,21,211140001,2,2,2,2,2,2,-20,-20,30,30003,300030001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,13,2,2000,4,2,21,21114,211140001,2,2,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,13,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,-32,2,-33,0,-34,1,2021,10,2022,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,1,1,48,1,1,4,6,1,2,1,1,1,0,1,1011,1011282210,8.46379
69110,282210,4,1,1,1,1,36,6,1,1,2,2,6,2,1,1,-2,4,2,2,0,1,1,1,1,5,1,1,2,2,2,2,15,1501,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,2,2,2,2,2,2,2,2,2,8,6,10000,4,5,111,1,2,2,96,2,5,2,1,1705016,2,-15,-15,1,0,-16,-16,-16,-16,3,2,-19,-19,-19,1,2,2,2,2,2,27,270170001,2,99,999999999,99,1,2,2,2,2,-20,-20,27,27017,270170001,2,1,2,2,2,6,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,1,1,7,2,500,2,1,27,27017,270170001,2,4,1,2,2,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-32,2,-33,0,-34,0,-35,-35,-35,0,-36,-36,-37,-37,-37,-37,-37,1,50250001,2,-41,51,1,1,4,6,1,2,1,2,2,0,1,1011,1011282210,8.46379
77811,222211,4,1,1,1,1,31,6,1,1,2,2,6,2,6,2,2,5,0,5,0,5,2,1,0,1,1,1,2,2,2,2,3,301,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,777,7,1,-10,1,-12,611,6,2,2,2,2,2,2,2,2,8,6,3000,4,3,111,1,2,4,96,2,5,2,1,1705099,2,-15,-15,1,0,-16,-16,-16,-16,0,2,-19,-19,-19,1,2,2,1,2,2,7,70650001,2,27,270040001,2,1,1,2,2,2,-20,-20,7,7065,70650001,2,2,2,2,2,-21,2,-22,-22,-22,-22,-22,-22,-22,-22,2,-23,2,-24,2,-25,2,-26,2,2,-27,-27,-27,-27,-27,-27,-27,-27,4,1,5,5,10000,4,1,7,7009,70090001,2,4,4,2,1,2,2,2,2,2,2,-30,-30,-30,2,2,2,2,-31,-31,-31,-31,5,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,-33,0,-34,3,2017,11,2022,0,-36,-36,-37,-37,-37,-37,-37,6,50250001,2,-41,48,1,1,888,8,1,2,1,1,2,0,1,1011,1011222211,8.538033
